"","year","species","pct.freq","Common.Name","Common.Name.Alt","Family","Scientific.Name","Life.Form"
"1068","2008","CY?PE",0,NA,NA,NA,NA,NA
"1069","2008","CYER2",0,"redroot flatsedge","flatsedge, redroot","Cyperaceae","Cyperus erythrorhizos Muhl.","E"
"1070","2008","CYST",0,"straw-colored flatsedge","flatsedge, straw-colored","Cyperaceae","Cyperus strigosus L.","E"
"1071","2008","DR?EP",0,NA,NA,NA,NA,NA
"1072","2008","EL?EO",0,NA,NA,NA,NA,NA
"1073","2008","ELAC",0,"needle spikerush","spikerush, needle","Cyperaceae","Eleocharis acicularis","E"
"1074","2008","ELCA7",41.78,"Canadian waterweed","waterweed, Canadian","Hydrocharitaceae","Elodea canadensis Michx.","S"
"1075","2008","ELNU2",0,NA,NA,NA,NA,NA
"1076","2008","ELPA3",0,"common spikerush","spikerush, common","Cyperaceae","Eleocharis palustris (L.) Roemer & J.A. Schultes","E"
"1077","2008","EQ?UI",0,NA,NA,NA,NA,NA
"1078","2008","IM?PA",0,"touch-me-not","touch-me-not","Balsaminaceae","Impatiens spp.","E"
"1079","2008","IRVE2",0,NA,NA,NA,NA,NA
"1080","2008","LACA3",0,"Canadian woodnettle","woodnettle, Canadian","","Laportea canadensis (L.) Weddell","E"
"1081","2008","LEMI3",0,"small duckweed","duckweed, small","Lemnaceae","Lemna minor L.","N"
"1082","2008","LEOR",0.22,"rice cutgrass","cutgrass, rice","Poaceae","Leersia oryzoides(L.) Sw.","E"
"1083","2008","LETR",0,"star duckweed","duckweed, star","Lemnaceae","Lemna trisulca L.","N"
"1084","2008","LEVI2",0,"whitegrass","whitegrass","Poaceae","Leersia virginica","E"
"1085","2008","LYSA2",0,"purple loosestrife","loosestrife, purple","Lythraceae","Lythrum salicaria L.","E"
"1086","2008","MYSI",0,"northern watermilfoil","watermilfoil, northern","Haloragaceae","Myriophyllum sibiricum Komarov","S"
"1087","2008","MYSP2",19.33,"Eurasian watermilfoil","watermilfoil, Eurasian","Haloragaceae","Myriophyllum spicatum L.","S"
"1088","2008","NAFL",2.67,"nodding waternymph","waternymph, nodding","Najadaceae","Najas flexilis (Willd.) Rostk. & Schmidt","S"
"1089","2008","NAGU",0,"southern waternymph","waternymph, southern","Najadaceae","Najas guadalupensis (Spreng.) Magnus","S"
"1090","2008","NAMI",0,"brittle waternymph","waternymph, brittle","Najadaceae","Najas minor All.","S"
"1091","2008","NELU",5.11,"American lotus","lotus, American","Nelumbonaceae","Nelumbo lutea Willd.","F"
"1092","2008","NI?TE",0,"nitella","nitella","Characeae","Nitella spp.","S"
"1093","2008","NLPW",28.89,"leafy/small pondweed","pondweed, leafy/small","Potamogetonaceae","Potamogeton foliosus Raf./pusillus L.","S"
"1094","2008","NOAQVG",45.78,NA,NA,NA,NA,NA
"1095","2008","NORAKE",0,NA,NA,NA,NA,NA
"1096","2008","NOSAV",0,NA,NA,NA,NA,NA
"1097","2008","NOSMPL",0.67,NA,NA,NA,NA,NA
"1098","2008","NOTSP",0,NA,NA,NA,NA,NA
"1099","2008","NULU",1.11,"yellow pond lily","pondlily, yellow","Nymphaeaceae","Nuphar variegata Dur.","F"
"1100","2008","NYTU",14.44,"white waterlily","waterlily, white","Nymphaeaceae","Nymphaea odorata Ait. spp  tuberosa (Paine) Wiersma & Hellquist","F"
"1101","2008","PE?RS",0,NA,NA,NA,NA,NA
"1102","2008","PHAR3",2.22,"reed canarygrass","canarygrass, reed","Poaceae","Phalaris aruninaceae L.","E"
"1103","2008","PHAU7",0.22,"common reed","reed, common","Poaceae","Phragmites australis (Cav.) Trin. ex Steud.","E"
"1104","2008","PHAUA6",0,NA,NA,NA,NA,NA
"1105","2008","PHAUA7",0,NA,NA,NA,NA,NA
"1106","2008","PIPU2",0,"Canadian clearweed","clearweed, Canadian","","Pilea pumila (L.) Gray","E"
"1107","2008","PO?LY",0,NA,NA,NA,NA,NA
"1108","2008","POAL8",0,"alpine pondweed","pondweed, alpine","Potamogetonaceae","Potamogeton alpinus Balbis","S"
"1109","2008","POAM5",0,"largeleaf pondweed","pondweed, largeleaf","Potamogetonaceae","Potamogeton amplifolius Tuck.","S"
"1110","2008","POAM8",0,"water knotweed","knotweed, water","Polygonaceae","Polygonum amphibium L.","E"
"1111","2008","POAMS",0,"water smartweed","smartweed, water","Polygonaceae","Polygonum amphibium L. var stipulaceum Coleman","E"
"1112","2008","POCO14",2.22,"pickerelweed","pickerelweed","Pontederiaceae","Pontederia cordata L.","E"
"1113","2008","POCR3",16.89,"curly pondweed","pondweed, curly","Potamogetonaceae","Potamogeton crispus L.","S"
"1114","2008","POFO3",0,"leafy pondweed","pondweed, leafy","Potamogetonaceae","Potamogeton foliosus Raf.","S"
"1115","2008","POLA4",0,"curlytop knotweed","knotweed, curlytop","Polygonaceae","Polygonum lapathifolium L.","E"
"1116","2008","PONO2",1.33,"longleaf pondweed","pondweed, longleaf","Potamogetonaceae","Potamogeton nodosus Poir.","S"
"1117","2008","POPE2",0,"Pennsylvania smartweed","smartweed, Pennsylvania","Polygonaceae","Polygonum pensylvanicum L.","E"
"1118","2008","POPE3",0,"spotted ladysthumb","ladysthumb, spotted","Polygonaceae","Polygonum persicaria","E"
"1119","2008","POPE6",14.67,"sago pondweed","pondweed, sago","Potamogetonaceae","Stuckenia pectinatus (L.) Boerner","S"
"1120","2008","POPU5",0,"dotted smartweed","smartweed, dotted","Polygonaceae","Polygonum punctatum Ell.","E"
"1121","2008","PORI2",0.89,"Richardson's pondweed","pondweed, Richardson's","Potamogetonaceae","Potamogeton richardsonii (Benn.) Rydb.","S"
"1122","2008","POZO",18.89,"flatstem pondweed","pondweed, flatstem","Potamogetonaceae","Potamogeton zosteriformis Fern.","S"
"1123","2008","RA?NU",0,NA,NA,NA,NA,NA
"1124","2008","RALO2",0.67,"longbeak buttercup","buttercup, longbeak","Ranunculaceae","Ranunculus longirostris Godr.","S"
"1125","2008","RIFL4",0,"slender liverwort","liverwort, slender","Riccaceae","Riccia fluitans L.","N"
"1126","2008","RO?BI",0,"locust","locust","Fabaceae","Robina spp.","E"
"1127","2008","RONA2",0,"watercress","watercress","Brassicaceae","Rorippa nasturtium-aquaticum (L.) Hayek","E"
"1128","2008","RUOR2",0,"greater water dock","water dock, greater","Polygonaceae","Rumex orbiculatus Gray","E"
"1129","2008","SA?GI",0.22,NA,NA,NA,NA,NA
"1130","2008","SA?LI",0,NA,NA,NA,NA,NA
"1131","2008","SAEX",0,"sandbar willow","willow, sandbar","Salicaceae","Salix exigua Nutt.","E"
"1132","2008","SAIN3",0,NA,NA,NA,NA,NA
"1133","2008","SALA2",10.89,"broadleaf arrowhead","arrowhead, broadleaf","Alismataceae","Sagittaria latifolia Willd.","E"
"1134","2008","SALIX",0,NA,NA,NA,NA,NA
"1135","2008","SANI",0,"black willow","willow, black","Salicaceae","Salix nigra Marsh.","E"
"1136","2008","SARI",11.11,"stiff arrowhead","arrowhead, stiff","Alismataceae","Sagittaria rigida Pursh.","E"
"1137","2008","SCFL",0.22,"river bulrush","bulrush, river","Cyperaceae","Schoenoplectus fluviatilis (Torr.) M.T. Strong","E"
"1138","2008","SCVA",0.67,"softstem bulrush","bulrush, softstem","Cyperaceae","Schoenoplectus tabernaemontani (K.C. Gmel.) Palla","E"
"1139","2008","SP?AR",0,"burreed","burreed","Sparganiaceae","Sparganium spp","E"
"1140","2008","SPEU",2,"giant burreed","burreed, giant","Sparganiaceae","Sparganium eurycarpum Engelm. ex Gray","E"
"1141","2008","SPPO",0,"big duckweed","duckweed, big","Lemnaceae","Spirodela polyrrhiza (L.) Schleid.","N"
"1142","2008","ST?AC",0,"hedge nettle","nettle, hedge","Lamiaceae","Stachys spp.","E"
"1143","2008","ST?UC",0,"pondweed","pondweed","Potamogetonaceae","Stuckenia spp.","S"
"1144","2008","TYAN",0.22,"narrowleaf cattail","cattail, narrowleaf","Typhaceae","Typha angustifolia L.","E"
"1145","2008","TYLA",0,"common cattail","cattail, common","Typhaceae","Typha latifolia L.","E"
"1146","2008","UNK1",0,NA,NA,NA,NA,NA
"1147","2008","UNKN01",0,NA,NA,NA,NA,NA
"1148","2008","URDI",0,"stinging nettle","nettle, stinging","Urticaceae","Urtica dioica L.","E"
"1149","2008","UTMA",2.67,"common bladderwort","bladderwort, common","Lentibulariaceae","Utricularia macrorhiza Le Conte","S"
"1150","2008","VAAM3",30,"wildcelery","wildcelery","Hydrocharitaceae","Vallisneria americana Michx.","S"
"1151","2008","WOCO",0,"Columbian watermeal","watermeal, Columbian","Lemnaceae","Wolffia columbiana Karst.","N"
"1152","2008","XAST",0,"rough cocklebur","cocklebur, rough","Asteraceae","Xanthium strumarium L.","E"
"1153","2008","ZAPA",0.22,"horned pondweed","pondweed, horned","Zannichelliaceae","Zannichellia palustris L.","S"
"1154","2008","ZI?ZA",2.89,"wild rice","rice, wild","Poaceae","Zizania spp.","E"
"1155","2008","ZODU",32.22,"water stargrass","stargrass, water","Pontederiaceae","Heteranthera dubia (Jacq.) MacM.","S"
"1156","2009","ACSA2",0.44,"silver maple","maple, silver","Aceraceae","Acer saccharinum L.","E"
"1157","2009","ALGA",16.89,"filamentous algae","algae, filamentous","","Filamentous algae","A"
"1158","2009","ALSU",0,"American water plantain","water plantain, American","Alismataceae","Alisma subcordatum","E"
"1159","2009","AM?AR",0,NA,NA,NA,NA,NA
"1160","2009","ASCLE",0,"milkweed","milkweed","Ascleepiadaceae","Asclepias spp.","E"
"1161","2009","ASIN",0,"swamp milkweed","milkweed, swamp","Asclepiadaceae","Asclepias incarnata L.","E"
"1162","2009","AZCA",0,"Carolina mosquitofern","mosquitofern, Carolina","Azollaceae","Azolla caroliniana Willd.","N"
"1163","2009","AZME",0,"Mexican mosquitofern","mosquitofern, Mexican","Azollaceae","Azolla mexicana Schlect. & Cham. ex K. Presl","N"
"1164","2009","BI?DE",0,NA,NA,NA,NA,NA
"1165","2009","buum",0,NA,NA,NA,NA,NA
"1166","2009","BUUM",0,"flowering rush","rush, flowering","Butomaceae","Butomus umbellatus L.","E"
"1167","2009","CA?RE",0,NA,NA,NA,NA,NA
"1168","2009","CEDE4",57.33,"coontail","coontail","Ceratophyllaceae","Ceratophyllum demersum L.","S"
"1169","2009","CEOC",0,"common hackberry","hackberry, common","Ulmaceae","Celtis occidentalis L.","E"
"1170","2009","CEOC2",0,"common buttonbush","buttonbush, common","Rubiaceae","Cephalanthus occidentalis L.","E"
"1171","2009","CH?AR",1.33,"chara","chara","Characeae","Chara spp.","S"
"1172","2009","CIBU",0,"bulblet-bearing water hemlock","hemlock, bulblet-bearing water","","Cicuta bulbifera","E"
"1173","2009","CY?PE",0,NA,NA,NA,NA,NA
"1174","2009","CYER2",0,"redroot flatsedge","flatsedge, redroot","Cyperaceae","Cyperus erythrorhizos Muhl.","E"
"1175","2009","CYST",0,"straw-colored flatsedge","flatsedge, straw-colored","Cyperaceae","Cyperus strigosus L.","E"
"1176","2009","DR?EP",0,NA,NA,NA,NA,NA
"1177","2009","EL?EO",0.22,NA,NA,NA,NA,NA
"1178","2009","ELAC",0,"needle spikerush","spikerush, needle","Cyperaceae","Eleocharis acicularis","E"
"1179","2009","ELCA7",55.56,"Canadian waterweed","waterweed, Canadian","Hydrocharitaceae","Elodea canadensis Michx.","S"
"1180","2009","ELNU2",0,NA,NA,NA,NA,NA
"1181","2009","ELPA3",0,"common spikerush","spikerush, common","Cyperaceae","Eleocharis palustris (L.) Roemer & J.A. Schultes","E"
"1182","2009","EQ?UI",0,NA,NA,NA,NA,NA
"1183","2009","IM?PA",0.22,"touch-me-not","touch-me-not","Balsaminaceae","Impatiens spp.","E"
"1184","2009","IRVE2",0,NA,NA,NA,NA,NA
"1185","2009","LACA3",0,"Canadian woodnettle","woodnettle, Canadian","","Laportea canadensis (L.) Weddell","E"
"1186","2009","LEMI3",0,"small duckweed","duckweed, small","Lemnaceae","Lemna minor L.","N"
"1187","2009","LEOR",1.56,"rice cutgrass","cutgrass, rice","Poaceae","Leersia oryzoides(L.) Sw.","E"
"1188","2009","LETR",0,"star duckweed","duckweed, star","Lemnaceae","Lemna trisulca L.","N"
"1189","2009","LEVI2",0,"whitegrass","whitegrass","Poaceae","Leersia virginica","E"
"1190","2009","LYSA2",0,"purple loosestrife","loosestrife, purple","Lythraceae","Lythrum salicaria L.","E"
"1191","2009","MYSI",0.22,"northern watermilfoil","watermilfoil, northern","Haloragaceae","Myriophyllum sibiricum Komarov","S"
"1192","2009","MYSP2",19.11,"Eurasian watermilfoil","watermilfoil, Eurasian","Haloragaceae","Myriophyllum spicatum L.","S"
"1193","2009","NAFL",4.22,"nodding waternymph","waternymph, nodding","Najadaceae","Najas flexilis (Willd.) Rostk. & Schmidt","S"
"1194","2009","NAGU",0,"southern waternymph","waternymph, southern","Najadaceae","Najas guadalupensis (Spreng.) Magnus","S"
"1195","2009","NAMI",0,"brittle waternymph","waternymph, brittle","Najadaceae","Najas minor All.","S"
"1196","2009","NELU",5.33,"American lotus","lotus, American","Nelumbonaceae","Nelumbo lutea Willd.","F"
"1197","2009","NI?TE",0,"nitella","nitella","Characeae","Nitella spp.","S"
"1198","2009","NLPW",37.78,"leafy/small pondweed","pondweed, leafy/small","Potamogetonaceae","Potamogeton foliosus Raf./pusillus L.","S"
"1199","2009","NOAQVG",42,NA,NA,NA,NA,NA
"1200","2009","NORAKE",0,NA,NA,NA,NA,NA
"1201","2009","NOSAV",0,NA,NA,NA,NA,NA
"1202","2009","NOSMPL",0.67,NA,NA,NA,NA,NA
"1203","2009","NOTSP",0,NA,NA,NA,NA,NA
"1204","2009","NULU",0.22,"yellow pond lily","pondlily, yellow","Nymphaeaceae","Nuphar variegata Dur.","F"
"1205","2009","NYTU",18,"white waterlily","waterlily, white","Nymphaeaceae","Nymphaea odorata Ait. spp  tuberosa (Paine) Wiersma & Hellquist","F"
"1206","2009","PE?RS",0,NA,NA,NA,NA,NA
"1207","2009","PHAR3",1.33,"reed canarygrass","canarygrass, reed","Poaceae","Phalaris aruninaceae L.","E"
"1208","2009","PHAU7",0,"common reed","reed, common","Poaceae","Phragmites australis (Cav.) Trin. ex Steud.","E"
"1209","2009","PHAUA6",0,NA,NA,NA,NA,NA
"1210","2009","PHAUA7",0,NA,NA,NA,NA,NA
"1211","2009","PIPU2",0,"Canadian clearweed","clearweed, Canadian","","Pilea pumila (L.) Gray","E"
"1212","2009","PO?LY",0,NA,NA,NA,NA,NA
"1213","2009","POAL8",0,"alpine pondweed","pondweed, alpine","Potamogetonaceae","Potamogeton alpinus Balbis","S"
"1214","2009","POAM5",0,"largeleaf pondweed","pondweed, largeleaf","Potamogetonaceae","Potamogeton amplifolius Tuck.","S"
"1215","2009","POAM8",0.22,"water knotweed","knotweed, water","Polygonaceae","Polygonum amphibium L.","E"
"1216","2009","POAMS",0,"water smartweed","smartweed, water","Polygonaceae","Polygonum amphibium L. var stipulaceum Coleman","E"
"1217","2009","POCO14",1.33,"pickerelweed","pickerelweed","Pontederiaceae","Pontederia cordata L.","E"
"1218","2009","POCR3",18,"curly pondweed","pondweed, curly","Potamogetonaceae","Potamogeton crispus L.","S"
"1219","2009","POFO3",0,"leafy pondweed","pondweed, leafy","Potamogetonaceae","Potamogeton foliosus Raf.","S"
"1220","2009","POLA4",0,"curlytop knotweed","knotweed, curlytop","Polygonaceae","Polygonum lapathifolium L.","E"
"1221","2009","PONO2",2,"longleaf pondweed","pondweed, longleaf","Potamogetonaceae","Potamogeton nodosus Poir.","S"
"1222","2009","POPE2",0,"Pennsylvania smartweed","smartweed, Pennsylvania","Polygonaceae","Polygonum pensylvanicum L.","E"
"1223","2009","POPE3",0,"spotted ladysthumb","ladysthumb, spotted","Polygonaceae","Polygonum persicaria","E"
"1224","2009","POPE6",11.78,"sago pondweed","pondweed, sago","Potamogetonaceae","Stuckenia pectinatus (L.) Boerner","S"
"1225","2009","POPU5",0,"dotted smartweed","smartweed, dotted","Polygonaceae","Polygonum punctatum Ell.","E"
"1226","2009","PORI2",2,"Richardson's pondweed","pondweed, Richardson's","Potamogetonaceae","Potamogeton richardsonii (Benn.) Rydb.","S"
"1227","2009","POZO",13.33,"flatstem pondweed","pondweed, flatstem","Potamogetonaceae","Potamogeton zosteriformis Fern.","S"
"1228","2009","RA?NU",0,NA,NA,NA,NA,NA
"1229","2009","RALO2",1.33,"longbeak buttercup","buttercup, longbeak","Ranunculaceae","Ranunculus longirostris Godr.","S"
"1230","2009","RIFL4",0.22,"slender liverwort","liverwort, slender","Riccaceae","Riccia fluitans L.","N"
"1231","2009","RO?BI",0,"locust","locust","Fabaceae","Robina spp.","E"
"1232","2009","RONA2",0,"watercress","watercress","Brassicaceae","Rorippa nasturtium-aquaticum (L.) Hayek","E"
"1233","2009","RUOR2",0,"greater water dock","water dock, greater","Polygonaceae","Rumex orbiculatus Gray","E"
"1234","2009","SA?GI",0,NA,NA,NA,NA,NA
"1235","2009","SA?LI",0,NA,NA,NA,NA,NA
"1236","2009","SAEX",0,"sandbar willow","willow, sandbar","Salicaceae","Salix exigua Nutt.","E"
"1237","2009","SAIN3",0,NA,NA,NA,NA,NA
"1238","2009","SALA2",9.56,"broadleaf arrowhead","arrowhead, broadleaf","Alismataceae","Sagittaria latifolia Willd.","E"
"1239","2009","SALIX",0,NA,NA,NA,NA,NA
"1240","2009","SANI",0,"black willow","willow, black","Salicaceae","Salix nigra Marsh.","E"
"1241","2009","SARI",10,"stiff arrowhead","arrowhead, stiff","Alismataceae","Sagittaria rigida Pursh.","E"
"1242","2009","SCFL",0.67,"river bulrush","bulrush, river","Cyperaceae","Schoenoplectus fluviatilis (Torr.) M.T. Strong","E"
"1243","2009","SCVA",0.89,"softstem bulrush","bulrush, softstem","Cyperaceae","Schoenoplectus tabernaemontani (K.C. Gmel.) Palla","E"
"1244","2009","SP?AR",0.22,"burreed","burreed","Sparganiaceae","Sparganium spp","E"
"1245","2009","SPEU",4,"giant burreed","burreed, giant","Sparganiaceae","Sparganium eurycarpum Engelm. ex Gray","E"
"1246","2009","SPPO",0,"big duckweed","duckweed, big","Lemnaceae","Spirodela polyrrhiza (L.) Schleid.","N"
"1247","2009","ST?AC",0,"hedge nettle","nettle, hedge","Lamiaceae","Stachys spp.","E"
"1248","2009","ST?UC",0,"pondweed","pondweed","Potamogetonaceae","Stuckenia spp.","S"
"1249","2009","TYAN",0.44,"narrowleaf cattail","cattail, narrowleaf","Typhaceae","Typha angustifolia L.","E"
"1250","2009","TYLA",0,"common cattail","cattail, common","Typhaceae","Typha latifolia L.","E"
"1251","2009","UNK1",0,NA,NA,NA,NA,NA
"1252","2009","UNKN01",0,NA,NA,NA,NA,NA
"1253","2009","URDI",0,"stinging nettle","nettle, stinging","Urticaceae","Urtica dioica L.","E"
"1254","2009","UTMA",1.56,"common bladderwort","bladderwort, common","Lentibulariaceae","Utricularia macrorhiza Le Conte","S"
"1255","2009","VAAM3",29.33,"wildcelery","wildcelery","Hydrocharitaceae","Vallisneria americana Michx.","S"
"1256","2009","WOCO",0,"Columbian watermeal","watermeal, Columbian","Lemnaceae","Wolffia columbiana Karst.","N"
"1257","2009","XAST",0,"rough cocklebur","cocklebur, rough","Asteraceae","Xanthium strumarium L.","E"
"1258","2009","ZAPA",0.89,"horned pondweed","pondweed, horned","Zannichelliaceae","Zannichellia palustris L.","S"
"1259","2009","ZI?ZA",3.33,"wild rice","rice, wild","Poaceae","Zizania spp.","E"
"1260","2009","ZODU",35.33,"water stargrass","stargrass, water","Pontederiaceae","Heteranthera dubia (Jacq.) MacM.","S"
"1261","2010","ACSA2",0,"silver maple","maple, silver","Aceraceae","Acer saccharinum L.","E"
"1262","2010","ALGA",41.56,"filamentous algae","algae, filamentous","","Filamentous algae","A"
"1263","2010","ALSU",0,"American water plantain","water plantain, American","Alismataceae","Alisma subcordatum","E"
"1264","2010","AM?AR",0,NA,NA,NA,NA,NA
"1265","2010","ASCLE",0,"milkweed","milkweed","Ascleepiadaceae","Asclepias spp.","E"
"1266","2010","ASIN",0,"swamp milkweed","milkweed, swamp","Asclepiadaceae","Asclepias incarnata L.","E"
"1267","2010","AZCA",0,"Carolina mosquitofern","mosquitofern, Carolina","Azollaceae","Azolla caroliniana Willd.","N"
"1268","2010","AZME",0,"Mexican mosquitofern","mosquitofern, Mexican","Azollaceae","Azolla mexicana Schlect. & Cham. ex K. Presl","N"
"1269","2010","BI?DE",0,NA,NA,NA,NA,NA
"1270","2010","buum",0,NA,NA,NA,NA,NA
"1271","2010","BUUM",0,"flowering rush","rush, flowering","Butomaceae","Butomus umbellatus L.","E"
"1272","2010","CA?RE",0.22,NA,NA,NA,NA,NA
"1273","2010","CEDE4",71.11,"coontail","coontail","Ceratophyllaceae","Ceratophyllum demersum L.","S"
"1274","2010","CEOC",0,"common hackberry","hackberry, common","Ulmaceae","Celtis occidentalis L.","E"
"1275","2010","CEOC2",0,"common buttonbush","buttonbush, common","Rubiaceae","Cephalanthus occidentalis L.","E"
"1276","2010","CH?AR",2,"chara","chara","Characeae","Chara spp.","S"
"1277","2010","CIBU",0,"bulblet-bearing water hemlock","hemlock, bulblet-bearing water","","Cicuta bulbifera","E"
"1278","2010","CY?PE",0,NA,NA,NA,NA,NA
"1279","2010","CYER2",0,"redroot flatsedge","flatsedge, redroot","Cyperaceae","Cyperus erythrorhizos Muhl.","E"
"1280","2010","CYST",0,"straw-colored flatsedge","flatsedge, straw-colored","Cyperaceae","Cyperus strigosus L.","E"
"1281","2010","DR?EP",0,NA,NA,NA,NA,NA
"1282","2010","EL?EO",0.44,NA,NA,NA,NA,NA
